Name,assetId,isManaged,monitorDate,monitorDate2,lastScanDate,discoveryDate,dutyCycle,ipAddress,isColor,manufacturer,modelName,ppmBlack,ppmColor,serialNumber,tonerLevelBlack,tonerLevelCyan,tonerLevelMagenta,tonerLevelYellow,pageCoverageMonochrome,pageCoverageCyan,pageCoverageMagenta,pageCoverageYellow,startMeterLife,endMeterLife,startMeterBlack,endMeterBlack,startMeterColor,endMeterColor,startMeterPrintBlack,endMeterPrintBlack,startMeterPrintColor,endMeterPrintColor,startMeterCopyBlack,endMeterCopyBlack,startMeterCopyColor,endMeterCopyColor,startMeterScan,endMeterScan,startMeterFax,endMeterFax
TASKalfa 5500i,E1656,TRUE,8/16/2013 - 11/14/2013,38775,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.3.113,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1X02560,5%,,,,,,,,241889,280664,241889,280664,,,223712,258884,,,18177,21780,,,59047,67498,,
TASKalfa 5500i,E1758,TRUE,8/16/2013 - 11/14/2013,35819,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.3.117,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1X02605,54%,,,,,,,,187404,223223,187404,223223,,,118762,142558,,,68642,80665,,,73840,88296,,
TASKalfa 5500i,E1644,TRUE,8/16/2013 - 11/14/2013,14635,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.3.120,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1700931,Unknown,,,,,,,,57275,71910,57275,71910,,,47081,58944,,,9879,12610,,,10679,12333,315,356
TASKalfa 5500i,E1764,TRUE,8/16/2013 - 11/14/2013,51170,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.3.115,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1700844,5%,,,,,,,,211676,262846,211676,262846,,,167897,215076,,,43691,47682,,,173701,207587,88,88
TASKalfa 5500i,E1643,TRUE,8/16/2013 - 11/14/2013,47082,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.3.122,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1X02733,6%,,,,,,,,269024,316106,269024,316106,,,237437,280265,,,31587,35841,,,36571,41735,,
TASKalfa 5500i,E1646,TRUE,8/16/2013 - 11/14/2013,16060,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.3.114,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1700933,65%,,,,,,,,104934,120994,104934,120994,,,87146,102140,,,17788,18854,,,30749,32437,,
TASKalfa 5500i,E1674,TRUE,8/16/2013 - 11/14/2013,15550,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.3.116,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1700897,96%,,,,,,,,89426,104976,89426,104976,,,70888,84278,,,18538,20698,,,14539,16458,,
TASKalfa 5500i,E1661,TRUE,8/16/2013 - 11/14/2013,62491,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.3.123,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1700850,64%,,,,,,,,351633,414124,351633,414124,,,218061,256890,,,133572,157234,,,349109,410499,,
TASKalfa 5500i,E1650,TRUE,8/16/2013 - 11/14/2013,5844,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.40.26,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1X02538,30%,,,,,,,,41253,47097,41253,47097,,,35908,41450,,,5345,5647,,,6469,7171,,
TASKalfa 5500i,E1702,TRUE,8/16/2013 - 11/14/2013,12358,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.40.23,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1X02745,13%,,,,,,,,92116,104474,92116,104474,,,80386,92495,,,11730,11979,,,20578,21079,,
TASKalfa 5500i,E0925,TRUE,8/16/2013 - 11/14/2013,7078,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.40.30,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1902434,9%,,,,,,,,23280,30358,23280,30358,,,15841,21875,,,7439,8483,,,5980,6825,,
TASKalfa 5500i,E2728,TRUE,8/16/2013 - 11/14/2013,13091,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.40.33,Mono,KYOCERA,TASKalfa 5500i,55,,NWN2Z01907,6%,,,,,,,,15458,28549,15458,28549,,,14909,27082,,,549,1467,,,1375,3413,,
TASKalfa 5500i,E0591,TRUE,8/16/2013 - 11/14/2013,56216,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.1.30,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1X02761,11%,,,,,,,,408859,465075,408859,465075,,,262598,298376,,,146261,166699,,,158315,206545,,
TASKalfa 5500i,E0651,TRUE,8/16/2013 - 11/14/2013,23562,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.1.142,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1701536,64%,,,,,,,,107051,130613,107051,130613,,,30854,37621,,,76197,92992,,,63205,78915,,
TASKalfa 5500i,E0629,TRUE,8/16/2013 - 11/14/2013,75827,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.1.171,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1700828,5%,,,,,,,,219004,294831,219004,294831,,,194669,266825,,,24250,27921,,,106632,155419,85,85
TASKalfa 5500i,E0590,TRUE,8/16/2013 - 11/14/2013,43512,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.1.185,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1X02636,5%,,,,,,,,220026,263538,220026,263538,,,33815,40710,,,186211,222828,,,107481,127876,,
TASKalfa 5500i,E0597,TRUE,8/16/2013 - 11/14/2013,39999,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.1.183,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1700767,18%,,,,,,,,186918,226917,186918,226917,,,78123,105214,,,108795,121703,,,164836,182133,,
TASKalfa 5500i,E0628,TRUE,8/16/2013 - 11/14/2013,22604,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.1.188,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1700818,74%,,,,,,,,133276,155880,133276,155880,,,17526,31406,,,115750,124474,,,59547,66668,,
TASKalfa 5500i,E0596,TRUE,8/16/2013 - 11/14/2013,15610,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.1.186,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1701060,5%,,,,,,,,82810,98420,82810,98420,,,643,1103,,,82167,97317,,,38529,45810,,
TASKalfa 5500i,E0593,TRUE,8/16/2013 - 11/14/2013,114677,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.1.182,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1X02614,17%,,,,,,,,485471,600148,485471,600148,,,398537,502628,,,86934,97520,,,201915,229077,,
TASKalfa 5500i,E0594,TRUE,8/16/2013 - 11/14/2013,29890,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.1.187,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1X02610,69%,,,,,,,,169520,199410,169520,199410,,,123472,146073,,,46048,53337,,,184339,195873,,
TASKalfa 5500i,E0589,TRUE,8/16/2013 - 11/14/2013,10015,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.1.184,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1X02627,6%,,,,,,,,63950,73965,63950,73965,,,16955,19528,,,41788,48557,,,14889,16974,5207,5880
TASKalfa 5500i,E0592,TRUE,8/16/2013 - 11/14/2013,22987,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.1.192,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1X02748,5%,,,,,,,,137767,160754,137767,160754,,,46592,52923,,,91175,107831,,,93411,109320,,
TASKalfa 5500i,E0607,TRUE,8/16/2013 - 11/14/2013,18278,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.1.191,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1X02737,49%,,,,,,,,131437,149715,131437,149715,,,46204,52538,,,85161,97094,,,81114,92957,72,83
TASKalfa 5500i,E0627,TRUE,8/16/2013 - 11/14/2013,27058,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.1.193,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1700835,11%,,,,,,,,162770,189828,162770,189828,,,143327,166523,,,19443,23305,,,52998,78672,,
TASKalfa 5500i,E0606,TRUE,8/16/2013 - 11/14/2013,22263,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.1.195,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1700821,91%,,,,,,,,109693,131956,109693,131956,,,84764,103067,,,24903,28863,,,28100,32700,26,26
TASKalfa 5500i,5689,TRUE,8/16/2013 - 11/14/2013,32805,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.114.48,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1902301,6%,,,,,,,,87685,120490,87685,120490,,,80139,111195,,,7546,9295,,,7446,11353,,
TASKalfa 5500i,E2613,TRUE,8/16/2013 - 11/14/2013,37410,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.82.9,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1901978,96%,,,,,,,,79206,116616,79206,116616,,,66048,98087,,,13158,18529,,,7920,11305,,
TASKalfa 5500i,E3595,TRUE,8/16/2013 - 11/14/2013,26091,11/14/2013 11:54 AM,6/25/2013 12:02 AM,225000,10.139.1.65,Mono,KYOCERA,TASKalfa 5500i,55,,NWN3402644,65%,,,,,,,,15504,41595,15504,41595,,,11582,32258,,,3922,9337,,,1640,5408,,
TASKalfa 5500i,E2567,TRUE,8/16/2013 - 11/14/2013,30245,11/14/2013 11:54 AM,07/09/2013 19:41,225000,10.139.3.59,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1902453,69%,,,,,,,,163326,193571,163326,193571,,,124061,147239,,,39265,46332,,,90444,105645,,
TASKalfa 5500i,E0609,TRUE,8/16/2013 - 11/14/2013,56446,11/14/2013 11:54 AM,07/09/2013 19:41,225000,10.139.81.34,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1700794,9%,,,,,,,,337862,394308,337862,394308,,,77870,90592,,,259992,303716,,,371871,447916,,
TASKalfa 5500i,5237,TRUE,8/16/2013 - 11/14/2013,10592,11/14/2013 11:54 AM,9/23/2013 8:00 AM,225000,10.139.114.62,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1700908,53%,,,,,,,,41,10633,41,10633,,,13,905,,,28,9728,,,20,5199,,
TASKalfa 5500i,5231,TRUE,8/16/2013 - 11/14/2013,9791,11/14/2013 11:54 AM,9/23/2013 1:08 PM,225000,10.139.114.60,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1700519,60%,,,,,,,,126,9917,126,9917,,,105,9414,,,21,503,,,29,11488,,
WorkCentre 3210,,TRUE,8/16/2013 - 11/14/2013,2796,11/14/2013 11:54 AM,06/11/2013 12:00,30000,10.139.3.104,Mono,XEROX,WorkCentre 3210,24,,UAG366626,10%,,,,,,,,1706,4502,1706,4502,,,1580,3910,,,98,440,,,,,,
WorkForce 840,,TRUE,8/16/2013 - 11/14/2013,,,06/11/2013 12:00,,10.139.40.16,Color,EPSON,WorkForce 840,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
