StartDate,EndDate,printermodelid,devicename,ipaddress,Serialnumber,ModelName,Manufacturer,ManagementStatus,is_color,is_copier,is_scanner,is_fax,PPM_Black,PPM_Color,DateIntroduction,DateAdoption,DiscoveryDate,BLACK_ProdCodeOEM,BLACK_Yield,BLACK_ProdCostOEM,CYAN_ProdCodeOEM,CYAN_Yield,CYAN_ProdCostOEM,MAGENTA_ProdCodeOEM,MAGENTA_Yield,MAGENTA_ProdCostOEM,YELLOW_ProdCodeOEM,YELLOW_Yield,YELLOW_ProdCostOEM,DUTY_CYCLE,WattsPowerNormal,WattsPowerIdle,StartMeterLife,EndMeterLife,StartMeterBlack,EndMeterBlack,StartMeterColor,EndMeterColor,StartMeterPrintBlack,EndMeterPrintBlack,StartMeterPrintColor,EndMeterPrintColor,StartMeterCopyBlack,EndMeterCopyBlack,StartMeterCopyColor,EndMeterCopyColor,StartMeterScan,EndMeterScan,StartMeterFax,EndMeterFax,Start11x7,End11x7,TonerLevel_Black,TonerLevel_Cyan,TonerLevel_Magenta,TonerLevel_Yellow,Black Coverage,Cyan Coverage,Magenta Coverage,Yellow Coverage
12/13/2013 0:00,1/15/2014 23:59,24107,Lexmark C544 9468DVG LL.AS.P429a 1892,10.130.24.146,9468DVG,Lexmark C544dtn,Lexmark,Unmanaged,TRUE,FALSE,FALSE,FALSE,23,25,10/20/2008 0:00,,10/7/2013 11:12,C540H2KG,2500,,C540H2CG,2000,,C540H2MG,2000,,C540H2YG,2000,,55000,500,18,17506,18248,4051,4291,13456,13957,4009,4239,13459,13957,,,,,,,,,,,OK,50%,70%,100%,3,3,2,1
12/13/2013 0:00,1/15/2014 23:59,24107,Lexmark C544 946B8BW LL.AS.P429a 994A,10.140.153.74,946B8BW,Lexmark C544dtn,Lexmark,Unmanaged,TRUE,FALSE,FALSE,FALSE,23,25,10/20/2008 0:00,,10/7/2013 14:20,C540H2KG,2500,,C540H2CG,2000,,C540H2MG,2000,,C540H2YG,2000,,55000,500,18,5148,5447,1596,1649,3555,3798,1596,1649,3555,3798,,,,,,,,,,,30%,100%,90%,100%,4,2,1,1
12/13/2013 0:00,1/15/2014 23:59,24107,Lexmark C544 946B8KM LL.AS.P429a E0CC,10.130.224.204,946B8KM,Lexmark C544dtn,Lexmark,Unmanaged,TRUE,FALSE,FALSE,FALSE,23,25,10/20/2008 0:00,,10/7/2013 11:12,C540H2KG,2500,,C540H2CG,2000,,C540H2MG,2000,,C540H2YG,2000,,55000,500,18,13656,14039,4892,5024,8764,9015,4892,5024,8764,9015,,,,,,,,,,,50%,90%,100%,50%,5,2,3,2
12/13/2013 0:00,1/15/2014 23:59,24107,Lexmark C544 946B8MP LL.AS.P429a 324B,10.130.50.75,946B8MP,Lexmark C544dtn,Lexmark,Unmanaged,TRUE,FALSE,FALSE,FALSE,23,25,10/20/2008 0:00,,10/7/2013 11:12,C540H2KG,2500,,C540H2CG,2000,,C540H2MG,2000,,C540H2YG,2000,,55000,500,18,17745,18980,7533,8170,10212,10810,7533,8170,10212,10810,,,,,,,,,,,100%,40%,40%,100%,5,2,3,2
12/13/2013 0:00,1/15/2014 23:59,24051,Lexmark C544 9810457 LA.AS.P120 F44D,10.140.244.77,9810457,Lexmark C544N,Lexmark,Unmanaged,TRUE,FALSE,FALSE,FALSE,25,25,10/20/2008 0:00,,12/2/2013 18:14,C540H1KG,2500,,C540H1CG,2000,,C540H1MG,2000,,C540H1YG,2000,,55000,500,18,47795,47915,14510,14526,33287,33414,13638,13655,33287,33414,,,,,,,,,,,80%,70%,100%,100%,4,3,4,1
12/13/2013 0:00,1/15/2014 23:59,24107,Lexmark C544 9812BRL LL.AS.P207i F320,10.140.243.32,9812BRL,Lexmark C544dtn,Lexmark,Unmanaged,TRUE,FALSE,FALSE,FALSE,23,25,10/20/2008 0:00,,10/7/2013 14:20,C540H2KG,2500,,C540H2CG,2000,,C540H2MG,2000,,C540H2YG,2000,,55000,500,18,128831,129676,26137,26279,102695,103397,24852,24973,102758,103397,,,,,,,,,,,100%,90%,70%,100%,5,3,4,2
12/13/2013 0:00,1/15/2014 23:59,24107,Lexmark C544 9813HMN LL.AS.P424 833C,10.140.131.60,9813HMN,Lexmark C544dtn,Lexmark,Unmanaged,TRUE,FALSE,FALSE,FALSE,23,25,10/20/2008 0:00,,10/7/2013 14:20,C540H2KG,2500,,C540H2CG,2000,,C540H2MG,2000,,C540H2YG,2000,,55000,500,18,11807,11974,4429,4501,7378,7474,4429,4500,7378,7474,,,,,,,,,,,OK,100%,40%,100%,4,3,3,2
12/13/2013 0:00,1/15/2014 23:59,24107,Lexmark C544 98204KT LL.AS.P207e 48DF,10.131.72.223,98204KT,Lexmark C544dtn,Lexmark,Unmanaged,TRUE,FALSE,FALSE,FALSE,23,25,10/20/2008 0:00,,10/7/2013 14:20,C540H2KG,2500,,C540H2CG,2000,,C540H2MG,2000,,C540H2YG,2000,,55000,500,18,75064,75646,16742,16809,58328,58839,16708,16772,58328,58839,,,,,,,,,,,,40%,80%,30%,5,3,2,3
12/13/2013 0:00,1/15/2014 23:59,24107,Lexmark C544 9820KX9 LL.AS.P436 F552,10.130.245.82,9820KX9,Lexmark C544dtn,Lexmark,Unmanaged,TRUE,FALSE,FALSE,FALSE,23,25,10/20/2008 0:00,,10/7/2013 11:11,C540H2KG,2500,,C540H2CG,2000,,C540H2MG,2000,,C540H2YG,2000,,55000,500,18,24925,24925,7600,7600,,,,,,,,,,,,,,,,,70%,30%,50%,90%,5,9,7,7
12/13/2013 0:00,1/15/2014 23:59,24107,Lexmark C544 98210CP LL.AS.P532 E04E,10.130.224.78,98210CP,Lexmark C544dtn,Lexmark,Unmanaged,TRUE,FALSE,FALSE,FALSE,23,25,10/20/2008 0:00,,10/7/2013 11:11,C540H2KG,2500,,C540H2CG,2000,,C540H2MG,2000,,C540H2YG,2000,,55000,500,18,,,,,,,,,,,,,,,,,,,,,40%,OK,80%,90%,5,5,5,3
