StartDate,EndDate,printermodelid,devicename,ipaddress,Serialnumber,ModelName,Manufacturer,ManagementStatus,is_color,is_copier,is_scanner,is_fax,PPM_Black,PPM_Color,DateIntroduction,DateAdoption,DiscoveryDate,BLACK_ProdCodeOEM,BLACK_Yield,BLACK_ProdCostOEM,CYAN_ProdCodeOEM,CYAN_Yield,CYAN_ProdCostOEM,MAGENTA_ProdCodeOEM,MAGENTA_Yield,MAGENTA_ProdCostOEM,YELLOW_ProdCodeOEM,YELLOW_Yield,YELLOW_ProdCostOEM,DUTY_CYCLE,WattsPowerNormal,WattsPowerIdle,StartMeterLife,EndMeterLife,StartMeterBlack,EndMeterBlack,StartMeterColor,EndMeterColor,StartMeterPrintBlack,EndMeterPrintBlack,StartMeterPrintColor,EndMeterPrintColor,StartMeterCopyBlack,EndMeterCopyBlack,StartMeterCopyColor,EndMeterCopyColor,StartMeterScan,EndMeterScan,StartMeterFax,EndMeterFax,Start11x7,End11x7,TonerLevel_Black,TonerLevel_Cyan,TonerLevel_Magenta,TonerLevel_Yellow,Black Coverage,Cyan Coverage,Magenta Coverage,Yellow Coverage,
1/1/2014 12:00:00 AM,1/22/2014 11:59:59 PM,1000371,HP LaserJet M4555 MFP 371E,192.168.55.30,CNCCD3V1DB,Hewlett-Packard LaserJet Enterprise M4555 MFP,Hewlett-Packard,Managed,False,True,True,False,55,,5/1/2011 12:00:00 AM,,6/1/2012 5:09:58 PM,CE390A,10000,,,,,,,,,,,250000,960,22,264540,274005,264540,274005,,,109504,111962,,,155037,162043,,,160130,166253,,,,,,,,,5.00,,,,
1/1/2014 12:00:00 AM,1/22/2014 11:59:59 PM,1000371,HP LaserJet M4555 MFP 381E,192.168.56.30,CNCCD3G0S1,Hewlett-Packard LaserJet Enterprise M4555 MFP,Hewlett-Packard,Managed,False,True,True,False,55,,5/1/2011 12:00:00 AM,,6/4/2012 3:46:57 PM,CE390A,10000,,,,,,,,,,,250000,960,22,120709,124705,120709,124705,,,65537,68016,,,55172,56689,,,67220,69019,,,,,21%,,,,5.00,,,,
1/1/2014 12:00:00 AM,1/22/2014 11:59:59 PM,1000371,HP LaserJet M4555 MFP 391E,192.168.57.30,CNCCD3G0PN,Hewlett-Packard LaserJet Enterprise M4555 MFP,Hewlett-Packard,Managed,False,True,True,False,55,,5/1/2011 12:00:00 AM,,5/24/2012 2:17:22 PM,CE390A,10000,,,,,,,,,,,250000,960,22,216385,223953,216385,223953,,,146851,151879,,,69536,72074,,,113312,117517,,,,,,,,,5.00,,,,
1/1/2014 12:00:00 AM,1/22/2014 11:59:59 PM,1000371,HP LaserJet M4555 MFP 3A1E,192.168.58.30,CNCCD4424Q,Hewlett-Packard LaserJet Enterprise M4555 MFP,Hewlett-Packard,Managed,False,True,True,False,55,,5/1/2011 12:00:00 AM,,6/4/2012 9:17:00 AM,CE390A,10000,,,,,,,,,,,250000,960,22,186993,193233,186993,193233,,,123532,127608,,,63476,65625,,,76535,78657,,,,,,,,,5.00,,,,
1/1/2014 12:00:00 AM,1/22/2014 11:59:59 PM,1000371,HP LaserJet M4555 MFP 3B1E,192.168.59.30,CNCCD3G0Q4,Hewlett-Packard LaserJet Enterprise M4555 MFP,Hewlett-Packard,Managed,False,True,True,False,55,,5/1/2011 12:00:00 AM,,6/4/2012 3:46:58 PM,CE390A,10000,,,,,,,,,,,250000,960,22,103863,106116,103863,106116,,,77772,79436,,,26109,26680,,,23019,23590,,,,,91%,,,,2.02,,,,
1/1/2014 12:00:00 AM,1/22/2014 11:59:59 PM,1000371,HP LaserJet M4555 MFP 3C1E,192.168.60.30,MXDCDBH162,Hewlett-Packard LaserJet Enterprise M4555 MFP,Hewlett-Packard,Managed,False,True,True,False,55,,5/1/2011 12:00:00 AM,,1/31/2013 3:35:43 PM,CE390A,10000,,,,,,,,,,,250000,960,22,53479,55949,53479,55949,,,37082,38810,,,16428,17139,,,24010,24756,,,,,,,,,5.00,,,,
1/1/2014 12:00:00 AM,1/22/2014 11:59:59 PM,1000371,HP LaserJet M4555 MFP 3D1E,192.168.61.30,CNCCD3G0M8,Hewlett-Packard LaserJet Enterprise M4555 MFP,Hewlett-Packard,Managed,False,True,True,False,55,,5/1/2011 12:00:00 AM,,6/1/2012 5:09:52 PM,CE390A,10000,,,,,,,,,,,250000,960,22,54875,55997,54875,55997,,,30648,31401,,,24229,24596,,,25628,26077,,,,,59%,,,,5.00,,,,
1/1/2014 12:00:00 AM,1/22/2014 11:59:59 PM,1000371,HP LaserJet M4555 MFP 3F1E,192.168.63.30,CNCCD3G0PL,Hewlett-Packard LaserJet Enterprise M4555 MFP,Hewlett-Packard,Managed,False,True,True,False,55,,5/1/2011 12:00:00 AM,,9/3/2013 3:50:17 PM,CE390A,10000,,,,,,,,,,,250000,960,22,43543,44624,43543,44624,,,16384,16792,,,27163,27832,,,19922,20195,,,,,8%,,,,5.00,,,,
1/1/2014 12:00:00 AM,1/22/2014 11:59:59 PM,1000371,HP LaserJet M4555 MFP 401E,192.168.64.30,CNCCD3D1YS,Hewlett-Packard LaserJet Enterprise M4555 MFP,Hewlett-Packard,Managed,False,True,True,False,55,,5/1/2011 12:00:00 AM,,5/29/2012 10:48:41 AM,CE390A,10000,,,,,,,,,,,250000,960,22,34946,35724,34946,35724,,,18221,18603,,,16726,17121,,,14033,14309,,,,,73%,,,,5.00,,,,
1/1/2014 12:00:00 AM,1/22/2014 11:59:59 PM,1000371,HP LaserJet M4555 MFP 411E,192.168.65.30,CNCCD3V1C0,Hewlett-Packard LaserJet Enterprise M4555 MFP,Hewlett-Packard,Managed,False,True,True,False,55,,5/1/2011 12:00:00 AM,,6/1/2012 5:09:58 PM,CE390A,10000,,,,,,,,,,,250000,960,22,422558,434478,422558,434478,,,180840,186018,,,241721,248460,,,227471,234965,,,,,,,,,5.00,,,,
