StartDate,EndDate,printermodelid,devicename,ipaddress,Serialnumber,ModelName,Manufacturer,ManagementStatus,is_color,is_copier,is_scanner,is_fax,PPM_Black,PPM_Color,DateIntroduction,DateAdoption,DiscoveryDate,BLACK_ProdCodeOEM,BLACK_Yield,BLACK_ProdCostOEM,CYAN_ProdCodeOEM,CYAN_Yield,CYAN_ProdCostOEM,MAGENTA_ProdCodeOEM,MAGENTA_Yield,MAGENTA_ProdCostOEM,YELLOW_ProdCodeOEM,YELLOW_Yield,YELLOW_ProdCostOEM,DUTY_CYCLE,WattsPowerNormal,WattsPowerIdle,StartMeterLife,EndMeterLife,StartMeterBlack,EndMeterBlack,StartMeterColor,EndMeterColor,StartMeterPrintBlack,EndMeterPrintBlack,StartMeterPrintColor,EndMeterPrintColor,StartMeterCopyBlack,EndMeterCopyBlack,StartMeterCopyColor,EndMeterCopyColor,StartMeterScan,EndMeterScan,StartMeterFax,EndMeterFax,Start11x7,End11x7,TonerLevel_Black,TonerLevel_Cyan,TonerLevel_Magenta,TonerLevel_Yellow,Black Coverage,Cyan Coverage,Magenta Coverage,Yellow Coverage,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,21221,HP Color LaserJet CP4005 911F,10.0.145.31,JP8RB84239,Hewlett-Packard Color LaserJet CP4005dn,Hewlett-Packard,Managed,True,False,False,False,30,25,10/3/2006 12:00:00 AM,,9/28/2011 11:03:29 AM,CB400A,7500,,CB401A,7500,,CB403A,7500,,CB402A,7500,,80000,567,17,183839,186750,95962,97278,87877,89472,,,,,,,,,,,,,,,36%,57%,80%,45%,4.60,1.27,0.81,1.05,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,25860,HP Color LaserJet CP4020 Series 90AC,10.0.144.151,JPBCD4K2L3,Hewlett-Packard Color LaserJet Enterprise CP4025n,Hewlett-Packard,Managed,True,False,False,False,35,35,9/14/2009 12:00:00 AM,,5/25/2012 11:11:14 AM,CE260A,8500,,CE261A,11000,,CE263A,11000,,CE262A,11000,,100000,740,72,21539,22962,4245,4601,17296,18361,,,,,,,,,,,,,,,93%,40%,96%,100%,3.52,4.40,3.85,3.30,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,25860,HP Color LaserJet CP4020 Series 9526,10.0.149.38,JPBCC4G1D6,Hewlett-Packard Color LaserJet Enterprise CP4025n,Hewlett-Packard,Managed,True,False,False,False,35,35,9/14/2009 12:00:00 AM,,9/29/2011 12:38:19 PM,CE260A,8500,,CE261A,11000,,CE263A,11000,,CE262A,11000,,100000,740,72,210639,218320,22234,22956,188405,195364,,,,,,,,,,,,,,,44%,6%,81%,26%,6.39,2.65,2.74,2.55,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,25884,HP Color LaserJet CP4520 Series B925,10.0.185.37,JPBCC8L12Q,Hewlett-Packard Color LaserJet Enterprise CP4525,Hewlett-Packard,Managed,True,False,False,False,42,42,10/7/2009 12:00:00 AM,,3/19/2012 9:42:55 AM,CE260A,8500,,CE261A,11000,,CE263A,11000,,CE262A,11000,,120000,740,19,39107,39988,8266,8491,30842,31497,,,,,,,,,,,,,,,1%,86%,64%,88%,8.38,2.85,3.57,2.85,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1534,HP Color LaserJet CP5520 Series,10.0.26.59,CNCCC521JR,Hewlett-Packard Color LaserJet,Hewlett-Packard,Managed,True,False,False,False,6,2,9/19/1994 12:00:00 AM,,9/28/2011 11:03:29 AM,C3108A,40000,,C3102A,3000,,C3104A,3000,,C3103A,3000,,,1200,150,139706,141368,73928,74860,65784,66508,,,,,,,,,,,,,,,53%,96%,42%,39%,9.88,0.97,0.73,0.73,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1534,HP Color LaserJet CP5520 Series B825,10.0.184.37,CNCCC8Y14F,Hewlett-Packard Color LaserJet,Hewlett-Packard,Managed,True,False,False,False,6,2,9/19/1994 12:00:00 AM,,10/31/2011 2:33:44 PM,C3108A,40000,,C3102A,3000,,C3104A,3000,,C3103A,3000,,,1200,150,13802,14589,,,12519,13306,,,,,,,,,,,,,,,81%,7%,9%,5%,5.00,1.09,1.09,5.00,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1534,HP Color LaserJet CP5520 Series CCC4,10.0.204.59,CNFCF4J11X,Hewlett-Packard Color LaserJet,Hewlett-Packard,Managed,True,False,False,False,6,2,9/19/1994 12:00:00 AM,,7/11/2013 2:22:06 PM,C3108A,40000,,C3102A,3000,,C3104A,3000,,C3103A,3000,,,1200,150,5229,8508,2624,4225,2615,4283,,,,,,,,,,,,,,,72%,100%,47%,62%,5.00,4.72,1.67,1.18,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1534,HP LaserJet 100 colorMFP M175nw 5123,10.0.81.35,CNC9D3F5BR,Hewlett-Packard Color LaserJet,Hewlett-Packard,Managed,True,False,False,False,6,2,9/19/1994 12:00:00 AM,,5/17/2012 10:37:56 AM,C3108A,40000,,C3102A,3000,,C3104A,3000,,C3103A,3000,,,1200,150,5784,5848,2863,2895,2923,2953,254,254,2409,2434,2614,2641,516,519,3031,3064,,,,,98%,73%,37%,33%,5.00,5.00,5.00,5.00,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,11503,HP LaserJet 1200 1622,10.145.9.43,CNDX039787,Hewlett-Packard LaserJet 1200n,Hewlett-Packard,Managed,False,True,True,False,,,3/20/2001 12:00:00 AM,,9/29/2011 12:38:18 PM,C7115A,2500,,,,,,,,,,,10000,285,7,142687,144066,142687,144066,,,,,,,,,,,,,,,,,,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,11503,HP LaserJet 1200 191E,10.0.25.30,CNDL067789,Hewlett-Packard LaserJet 1200n,Hewlett-Packard,Managed,False,True,True,False,,,3/20/2001 12:00:00 AM,,9/29/2011 12:38:26 PM,C7115A,2500,,,,,,,,,,,10000,285,7,115580,118808,115580,118808,,,,,,,,,,,,,,,,,,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,11503,HP LaserJet 1200 1C1E,10.0.28.30,CNDL042471,Hewlett-Packard LaserJet 1200n,Hewlett-Packard,Managed,False,True,True,False,,,3/20/2001 12:00:00 AM,,9/29/2011 12:38:19 PM,C7115A,2500,,,,,,,,,,,10000,285,7,71211,71861,71211,71861,,,,,,,,,,,,,,,,,,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,11503,HP LaserJet 1200 1D1E,10.0.29.30,CNDL042479,Hewlett-Packard LaserJet 1200n,Hewlett-Packard,Managed,False,True,True,False,,,3/20/2001 12:00:00 AM,,9/29/2011 12:38:26 PM,C7115A,2500,,,,,,,,,,,10000,285,7,157442,158575,157442,158575,,,,,,,,,,,,,,,,,,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,11503,HP LaserJet 1200 2220,10.0.76.39,CNDX053962,Hewlett-Packard LaserJet 1200n,Hewlett-Packard,Managed,False,True,True,False,,,3/20/2001 12:00:00 AM,,9/29/2011 12:38:17 PM,C7115A,2500,,,,,,,,,,,10000,285,7,32339,32368,32339,32368,,,,,,,,,,,,,,,,,,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,11503,HP LaserJet 1200 251E,10.0.37.30,CNDX054016,Hewlett-Packard LaserJet 1200n,Hewlett-Packard,Managed,False,True,True,False,,,3/20/2001 12:00:00 AM,,9/29/2011 12:38:17 PM,C7115A,2500,,,,,,,,,,,10000,285,7,67356,67958,67356,67958,,,,,,,,,,,,,,,,,,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,11503,HP LaserJet 1200 8824,10.0.136.36,CNCQ384333,Hewlett-Packard LaserJet 1200n,Hewlett-Packard,Managed,False,True,True,False,,,3/20/2001 12:00:00 AM,,9/29/2011 12:38:23 PM,C7115A,2500,,,,,,,,,,,10000,285,7,43885,44365,43885,44365,,,,,,,,,,,,,,,,,,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,15358,hp LaserJet 1300 6C20,10.0.108.32,CNBB036452,Hewlett-Packard LaserJet 1300,Hewlett-Packard,Managed,False,False,False,False,20,,4/2/2003 12:00:00 AM,,9/29/2011 12:38:25 PM,Q2613A,2500,,,,,,,,,,,10000,320,7,69239,69599,69239,69599,,,,,,,,,,,,,,,,,67.3%,,,,2.66,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,15359,hp LaserJet 1300n 021F,10.0.2.31,CNBB089768,Hewlett-Packard LaserJet 1300n,Hewlett-Packard,Managed,False,False,False,False,20,,4/2/2003 12:00:00 AM,,9/29/2011 12:38:25 PM,Q2613A,2500,,,,,,,,,,,10000,320,7,32929,33177,32929,33177,,,,,,,,,,,,,,,,,58.2%,,,,4.18,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,15359,hp LaserJet 1300n 0520,10.0.5.32,CNBB035351,Hewlett-Packard LaserJet 1300n,Hewlett-Packard,Managed,False,False,False,False,20,,4/2/2003 12:00:00 AM,,9/29/2011 12:38:24 PM,Q2613A,2500,,,,,,,,,,,10000,320,7,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,15359,hp LaserJet 1300n 0722,10.0.7.34,CNCB135589,Hewlett-Packard LaserJet 1300n,Hewlett-Packard,Managed,False,False,False,False,20,,4/2/2003 12:00:00 AM,,9/28/2011 11:03:27 AM,Q2613A,2500,,,,,,,,,,,10000,320,7,50986,51153,50986,51153,,,,,,,,,,,,,,,,,55.7%,,,,2.11,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,15359,hp LaserJet 1300n 081F,10.0.8.31,CNBB053755,Hewlett-Packard LaserJet 1300n,Hewlett-Packard,Managed,False,False,False,False,20,,4/2/2003 12:00:00 AM,,9/29/2011 12:38:11 PM,Q2613A,2500,,,,,,,,,,,10000,320,7,242981,242981,242981,242981,,,,,,,,,,,,,,,,,13%,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,15359,hp LaserJet 1300n 0920,10.0.9.32,CNBB061978,Hewlett-Packard LaserJet 1300n,Hewlett-Packard,Managed,False,False,False,False,20,,4/2/2003 12:00:00 AM,,9/28/2011 11:03:27 AM,Q2613A,2500,,,,,,,,,,,10000,320,7,,,,,,,,,,,,,,,,,,,,,61.4%,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,15359,hp LaserJet 1300n 0921,10.0.9.33,CNCB153228,Hewlett-Packard LaserJet 1300n,Hewlett-Packard,Managed,False,False,False,False,20,,4/2/2003 12:00:00 AM,,9/28/2011 11:03:27 AM,Q2613A,2500,,,,,,,,,,,10000,320,7,150086,150151,150086,150151,,,,,,,,,,,,,,,,,4.4%,,,,2.25,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,15359,hp LaserJet 1300n 0A21,10.0.10.36,CNCB233079,Hewlett-Packard LaserJet 1300n,Hewlett-Packard,Managed,False,False,False,False,20,,4/2/2003 12:00:00 AM,,9/29/2011 12:38:19 PM,Q2613A,2500,,,,,,,,,,,10000,320,7,137503,138832,137503,138832,,,,,,,,,,,,,,,,,52.4%,,,,3.26,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,15359,hp LaserJet 1300n 0D21,10.0.207.33,CNCB118920,Hewlett-Packard LaserJet 1300n,Hewlett-Packard,Managed,False,False,False,False,20,,4/2/2003 12:00:00 AM,,9/29/2011 12:38:28 PM,Q2613A,2500,,,,,,,,,,,10000,320,7,,,,,,,,,,,,,,,,,,,,,48.5%,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,15359,hp LaserJet 1300n 0F21,10.0.15.33,CNCB199404,Hewlett-Packard LaserJet 1300n,Hewlett-Packard,Managed,False,False,False,False,20,,4/2/2003 12:00:00 AM,,11/7/2012 11:09:25 AM,Q2613A,2500,,,,,,,,,,,10000,320,7,32996,33310,32996,33310,,,,,,,,,,,,,,,,,40.8%,,,,2.80,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,15359,hp LaserJet 1300n 0F22,10.0.15.34,CNCB199507,Hewlett-Packard LaserJet 1300n,Hewlett-Packard,Unmanaged,False,False,False,False,20,,4/2/2003 12:00:00 AM,,9/29/2011 12:38:14 PM,Q2613A,2500,,,,,,,,,,,10000,320,7,,,,,,,,,,,,,,,,,,,,,97.2%,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,15359,hp LaserJet 1300n 171E,10.0.23.30,CNCB126979,Hewlett-Packard LaserJet 1300n,Hewlett-Packard,Unmanaged,False,False,False,False,20,,4/2/2003 12:00:00 AM,,9/29/2011 12:38:26 PM,Q2613A,2500,,,,,,,,,,,10000,320,7,54670,56359,54670,56359,,,,,,,,,,,,,,,,,54.3%,,,,3.46,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,15359,hp LaserJet 1300n 1820,10.0.24.32,CNBB053976,Hewlett-Packard LaserJet 1300n,Hewlett-Packard,Managed,False,False,False,False,20,,4/2/2003 12:00:00 AM,,9/29/2011 12:38:11 PM,Q2613A,2500,,,,,,,,,,,10000,320,7,78350,78672,78350,78672,,,,,,,,,,,,,,,,,50.5%,,,,4.97,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,15359,hp LaserJet 1300n 2735,10.0.39.53,CNCB206778,Hewlett-Packard LaserJet 1300n,Hewlett-Packard,Managed,False,False,False,False,20,,4/2/2003 12:00:00 AM,,9/29/2011 12:38:30 PM,Q2613A,2500,,,,,,,,,,,10000,320,7,307424,307807,307424,307807,,,,,,,,,,,,,,,,,14.7%,,,,5.20,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,15359,hp LaserJet 1300n 2F1E,10.0.47.30,CNBB075553,Hewlett-Packard LaserJet 1300n,Hewlett-Packard,Managed,False,False,False,False,20,,4/2/2003 12:00:00 AM,,9/28/2011 11:03:28 AM,Q2613A,2500,,,,,,,,,,,10000,320,7,117215,117468,117215,117468,,,,,,,,,,,,,,,,,48%,,,,2.53,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,15359,hp LaserJet 1300n 301E,10.0.48.30,CNBB090116,Hewlett-Packard LaserJet 1300n,Hewlett-Packard,Managed,False,False,False,False,20,,4/2/2003 12:00:00 AM,,9/29/2011 12:38:20 PM,Q2613A,2500,,,,,,,,,,,10000,320,7,61953,62757,61953,62757,,,,,,,,,,,,,,,,,34.8%,,,,2.85,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,15359,hp LaserJet 1300n 301F,10.0.48.31,CNBB090110,Hewlett-Packard LaserJet 1300n,Hewlett-Packard,Unmanaged,False,False,False,False,20,,4/2/2003 12:00:00 AM,,9/29/2011 12:38:28 PM,Q2613A,2500,,,,,,,,,,,10000,320,7,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,15359,hp LaserJet 1300n 4222,10.0.66.34,CNCB233621,Hewlett-Packard LaserJet 1300n,Hewlett-Packard,Managed,False,False,False,False,20,,4/2/2003 12:00:00 AM,,9/28/2011 11:03:29 AM,Q2613A,2500,,,,,,,,,,,10000,320,7,53889,54215,53889,54215,,,,,,,,,,,,,,,,,95.1%,,,,1.74,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,15359,hp LaserJet 1300n 431F,10.0.67.31,CNCB209825,Hewlett-Packard LaserJet 1300n,Hewlett-Packard,Managed,False,False,False,False,20,,4/2/2003 12:00:00 AM,,9/29/2011 12:38:15 PM,Q2613A,2500,,,,,,,,,,,10000,320,7,18037,18192,18037,18192,,,,,,,,,,,,,,,,,1%,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,15359,hp LaserJet 1300n 451F,10.0.69.31,CNCB231613,Hewlett-Packard LaserJet 1300n,Hewlett-Packard,Managed,False,False,False,False,20,,4/2/2003 12:00:00 AM,,9/29/2011 12:38:15 PM,Q2613A,2500,,,,,,,,,,,10000,320,7,42761,42772,42761,42772,,,,,,,,,,,,,,,,,4.4%,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,15359,hp LaserJet 1300n 4520,10.0.68.39,CNCB231631,Hewlett-Packard LaserJet 1300n,Hewlett-Packard,Managed,False,False,False,False,20,,4/2/2003 12:00:00 AM,,9/29/2011 12:38:16 PM,Q2613A,2500,,,,,,,,,,,10000,320,7,41192,41316,41192,41316,,,,,,,,,,,,,,,,,52.7%,,,,3.24,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,15359,hp LaserJet 1300n 5021,10.0.80.33,CNCB213141,Hewlett-Packard LaserJet 1300n,Hewlett-Packard,Managed,False,False,False,False,20,,4/2/2003 12:00:00 AM,,9/28/2011 11:03:28 AM,Q2613A,2500,,,,,,,,,,,10000,320,7,19832,19905,19832,19905,,,,,,,,,,,,,,,,,0.9%,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,15359,hp LaserJet 1300n 6A23,10.0.106.35,CNCD061936,Hewlett-Packard LaserJet 1300n,Hewlett-Packard,Managed,False,False,False,False,20,,4/2/2003 12:00:00 AM,,9/29/2011 12:38:23 PM,Q2613A,2500,,,,,,,,,,,10000,320,7,25981,26121,25981,26121,,,,,,,,,,,,,,,,,46%,,,,5.18,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,15359,hp LaserJet 1300n A123,10.0.161.35,CNCB111558,Hewlett-Packard LaserJet 1300n,Hewlett-Packard,Managed,False,False,False,False,20,,4/2/2003 12:00:00 AM,,9/29/2011 12:38:17 PM,Q2613A,2500,,,,,,,,,,,10000,320,7,105793,106208,105793,106208,,,,,,,,,,,,,,,,,64.5%,,,,3.24,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,15359,hp LaserJet 1300n AF1E,10.0.175.30,CNBB026228,Hewlett-Packard LaserJet 1300n,Hewlett-Packard,Unmanaged,False,False,False,False,20,,4/2/2003 12:00:00 AM,,9/29/2011 12:38:26 PM,Q2613A,2500,,,,,,,,,,,10000,320,7,257530,258067,257530,258067,,,,,,,,,,,,,,,,,45.7%,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,15359,hp LaserJet 1300n AF24,10.0.175.36,CNCB148831,Hewlett-Packard LaserJet 1300n,Hewlett-Packard,Managed,False,False,False,False,20,,4/2/2003 12:00:00 AM,,9/29/2011 12:38:26 PM,Q2613A,2500,,,,,,,,,,,10000,320,7,122113,122634,122113,122634,,,,,,,,,,,,,,,,,0.9%,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,15359,hp LaserJet 1300n E91F,10.0.233.31,CNCB124096,Hewlett-Packard LaserJet 1300n,Hewlett-Packard,Managed,False,False,False,False,20,,4/2/2003 12:00:00 AM,,9/29/2011 12:38:28 PM,Q2613A,2500,,,,,,,,,,,10000,320,7,24622,24660,24622,24660,,,,,,,,,,,,,,,,,33.6%,,,,2.02,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17671,hp LaserJet 1320 series 0222,10.0.2.34,CNRC68722W,Hewlett-Packard LaserJet 1320n,Hewlett-Packard,Managed,False,False,False,False,,,10/5/2004 12:00:00 AM,,9/29/2011 12:38:24 PM,Q5949X,6000,,,,,,,,,,,10000,345,6,61641,62203,61641,62203,,,,,,,,,,,,,,,,,77.9%,,,,13.05,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17671,hp LaserJet 1320 series 0534,172.20.5.52,CNBC4BW2PW,Hewlett-Packard LaserJet 1320n,Hewlett-Packard,Managed,False,False,False,False,,,10/5/2004 12:00:00 AM,,8/30/2013 12:57:44 AM,Q5949X,6000,,,,,,,,,,,10000,345,6,43895,43961,43895,43961,,,,,,,,,,,,,,,,,51.4%,,,,4.47,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17671,hp LaserJet 1320 series 0721,10.0.7.33,CNFC56W1WC,Hewlett-Packard LaserJet 1320n,Hewlett-Packard,Managed,False,False,False,False,,,10/5/2004 12:00:00 AM,,9/28/2011 11:03:27 AM,Q5949X,6000,,,,,,,,,,,10000,345,6,143704,145987,143704,145987,,,,,,,,,,,,,,,,,,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17671,hp LaserJet 1320 series 0820,10.0.8.32,CNHC5DD12G,Hewlett-Packard LaserJet 1320n,Hewlett-Packard,Managed,False,False,False,False,,,10/5/2004 12:00:00 AM,,9/29/2011 12:38:11 PM,Q5949X,6000,,,,,,,,,,,10000,345,6,,,,,,,,,,,,,,,,,,,,,56.5%,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17671,hp LaserJet 1320 series 0C1E,10.0.12.30,CNRC68722Q,Hewlett-Packard LaserJet 1320n,Hewlett-Packard,Managed,False,False,False,False,,,10/5/2004 12:00:00 AM,,9/29/2011 12:38:21 PM,Q5949X,6000,,,,,,,,,,,10000,345,6,14796,14820,14796,14820,,,,,,,,,,,,,,,,,56.4%,,,,4.50,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17671,hp LaserJet 1320 series 0E20,10.0.14.32,JPRC66P0JV,Hewlett-Packard LaserJet 1320n,Hewlett-Packard,Managed,False,False,False,False,,,10/5/2004 12:00:00 AM,,9/28/2011 11:03:30 AM,Q5949X,6000,,,,,,,,,,,10000,345,6,60198,60512,60198,60512,,,,,,,,,,,,,,,,,5%,,,,5.29,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17671,hp LaserJet 1320 series 0E25,10.0.14.37,CNRC6903NF,Hewlett-Packard LaserJet 1320n,Hewlett-Packard,Managed,False,False,False,False,,,10/5/2004 12:00:00 AM,,9/28/2011 11:03:29 AM,Q5949X,6000,,,,,,,,,,,10000,345,6,51662,52160,51662,52160,,,,,,,,,,,,,,,,,54.4%,,,,4.08,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17671,hp LaserJet 1320 series 0E27,10.0.14.39,CNRC6BB4FM,Hewlett-Packard LaserJet 1320n,Hewlett-Packard,Managed,False,False,False,False,,,10/5/2004 12:00:00 AM,,9/28/2011 11:03:30 AM,Q5949X,6000,,,,,,,,,,,10000,345,6,57693,58073,57693,58073,,,,,,,,,,,,,,,,,27.9%,,,,5.10,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17671,hp LaserJet 1320 series 0F23,10.0.15.35,CNHC57S35K,Hewlett-Packard LaserJet 1320n,Hewlett-Packard,Managed,False,False,False,False,,,10/5/2004 12:00:00 AM,,9/29/2011 8:34:01 AM,Q5949X,6000,,,,,,,,,,,10000,345,6,22499,22562,22499,22562,,,,,,,,,,,,,,,,,96%,,,,8.13,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17671,hp LaserJet 1320 series 191F,10.0.207.32,CNHC5DF08T,Hewlett-Packard LaserJet 1320n,Hewlett-Packard,Managed,False,False,False,False,,,10/5/2004 12:00:00 AM,,9/29/2011 12:38:11 PM,Q5949X,6000,,,,,,,,,,,10000,345,6,79220,80154,79220,80154,,,,,,,,,,,,,,,,,39.1%,,,,5.46,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17671,hp LaserJet 1320 series 3421,10.0.52.33,CNHC5DF08N,Hewlett-Packard LaserJet 1320n,Hewlett-Packard,Managed,False,False,False,False,,,10/5/2004 12:00:00 AM,,9/29/2011 12:38:10 PM,Q5949X,6000,,,,,,,,,,,10000,345,6,38565,38878,38565,38878,,,,,,,,,,,,,,,,,,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17671,hp LaserJet 1320 series 3622,10.0.54.34,CNHC5DP1PN,Hewlett-Packard LaserJet 1320n,Hewlett-Packard,Managed,False,False,False,False,,,10/5/2004 12:00:00 AM,,9/29/2011 12:38:09 PM,Q5949X,6000,,,,,,,,,,,10000,345,6,32221,34470,32221,34470,,,,,,,,,,,,,,,,,47.2%,,,,4.82,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17671,hp LaserJet 1320 series 391E,10.0.57.30,CNHC63X0TS,Hewlett-Packard LaserJet 1320n,Hewlett-Packard,Managed,False,False,False,False,,,10/5/2004 12:00:00 AM,,9/29/2011 12:38:10 PM,Q5949X,6000,,,,,,,,,,,10000,345,6,117805,118727,117805,118727,,,,,,,,,,,,,,,,,80%,,,,4.86,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17671,hp LaserJet 1320 series 4320,10.0.67.32,CNFC53Y044,Hewlett-Packard LaserJet 1320n,Hewlett-Packard,Managed,False,False,False,False,,,10/5/2004 12:00:00 AM,,9/29/2011 12:38:16 PM,Q5949X,6000,,,,,,,,,,,10000,345,6,11331,11415,11331,11415,,,,,,,,,,,,,,,,,97.7%,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17671,hp LaserJet 1320 series 4422,10.0.68.34,CNHW61900K,Hewlett-Packard LaserJet 1320n,Hewlett-Packard,Managed,False,False,False,False,,,10/5/2004 12:00:00 AM,,9/28/2011 11:03:29 AM,Q5949X,6000,,,,,,,,,,,10000,345,6,3947,3953,3947,3953,,,,,,,,,,,,,,,,,16.4%,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17671,hp LaserJet 1320 series 4521,10.0.69.33,CNRC6BT52G,Hewlett-Packard LaserJet 1320n,Hewlett-Packard,Managed,False,False,False,False,,,10/5/2004 12:00:00 AM,,9/30/2011 6:38:00 AM,Q5949X,6000,,,,,,,,,,,10000,345,6,38948,38973,38948,38973,,,,,,,,,,,,,,,,,1%,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17671,hp LaserJet 1320 series 491F,10.0.73.31,CNDC52B0XQ,Hewlett-Packard LaserJet 1320n,Hewlett-Packard,Managed,False,False,False,False,,,10/5/2004 12:00:00 AM,,9/29/2011 12:38:08 PM,Q5949X,6000,,,,,,,,,,,10000,345,6,45017,45175,45017,45175,,,,,,,,,,,,,,,,,78.3%,,,,14.59,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17671,hp LaserJet 1320 series 4921,10.0.73.33,CNHC63X0ST,Hewlett-Packard LaserJet 1320n,Hewlett-Packard,Managed,False,False,False,False,,,10/5/2004 12:00:00 AM,,9/29/2011 12:38:12 PM,Q5949X,6000,,,,,,,,,,,10000,345,6,45140,45418,45140,45418,,,,,,,,,,,,,,,,,60.8%,,,,13.69,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17671,hp LaserJet 1320 series 4A20,10.0.74.32,CNDC52315L,Hewlett-Packard LaserJet 1320n,Hewlett-Packard,Managed,False,False,False,False,,,10/5/2004 12:00:00 AM,,9/29/2011 12:38:20 PM,Q5949X,6000,,,,,,,,,,,10000,345,6,18913,18943,18913,18943,,,,,,,,,,,,,,,,,30.2%,,,,7.83,,,,
