rmsVendorName,rmsReportVersion,manufacturer,modelName,rmsModelId,deviceId,rawDeviceName,managementStatus,managementProgram,serialNumber,ipAddress,isColor,isCopier,isScanner,isFax,ppmBlack,ppmColor,introductionDate,adoptionDate,oemTonerBlackSku,oemTonerBlackYield,oemTonerCyanSku,oemTonerCyanYield,oemTonerMagentaSku,oemTonerMagentaYield,oemTonerYellowSku,oemTonerYellowYield,dutyCycle,wattsOperating,wattsIdle,startMeterLife,endMeterLife,startMeterBlack,endMeterBlack,startMeterColor,endMeterColor,startMeterPrintBlack,endMeterPrintBlack,startMeterPrintColor,endMeterPrintColor,startMeterCopyBlack,endMeterCopyBlack,startMeterCopyColor,endMeterCopyColor,startMeterScan,endMeterScan,startMeterFax,endMeterFax,startMeterVirtualA3Black,endMeterVirtualA3Black,startMeterVirtualA3Color,endMeterVirtualA3Color,tonerLevelBlack,tonerLevelCyan,tonerLevelMagenta,tonerLevelYellow,monoCoverage,colorCoverage,discoveryDate,monitorStartDate,monitorEndDate
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,29560507-25b3-8c87-ce15-11de927f6693,C710 078F,Managed,,AE98000312,10.133.7.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,103414,103414,43214,43214,60200,60200,,,,,,,,,,,,,,,,,30%,50%,50%,90%,8.59,22.43,2014-04-10T14:37:08.543,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,8867210e-a80c-4524-8f83-114ecaaecc13,C710,Managed,,AE98000044,10.132.63.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,78084,83444,34718,36476,43366,46968,,,,,,,,,,,,,,,,,70%,70%,70%,10%,6.99,20.48,2014-05-17T20:34:45.430,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,29e41662-042b-f313-2660-117fb4837b7a,C710 138F,Managed,,AE9B005687,10.132.19.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,118144,119207,54362,54885,63782,64322,,,,,,,,,,,,,,,,,30%,40%,80%,70%,16.5,22.89,2014-04-10T14:36:50.897,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,c81a468e-0b81-391f-0547-112fb2e81612,C710 448F,Managed,,AE9A022859,10.100.68.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,84245,87036,33532,34447,50713,52589,,,,,,,,,,,,,,,,,70%,50%,10%,0%,6.1,0,2014-04-10T14:36:31.493,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,e92cb67a-dac0-0aa9-db87-11382cc3847b,C710 588F,Managed,,AE9B017463,10.114.88.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,117536,123049,49989,51898,67547,71151,,,,,,,,,,,,,,,,,70%,80%,40%,80%,3.85,24.88,2014-04-10T14:36:18.677,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,2512a785-ad32-70eb-5601-113fd1cf088a,C710 888F,Managed,,AE97030544,10.137.136.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,166099,169487,82906,84283,83193,85204,,,,,,,,,,,,,,,,,90%,90%,90%,10%,4.06,10.37,2014-04-10T14:36:35.550,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,cbb6ba4f-33fe-8556-9328-1140fe6eb918,C710 848F,Managed,,AE9A034671,10.131.132.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,108667,115623,54696,56950,53971,58673,,,,,,,,,,,,,,,,,100%,70%,20%,30%,3.03,14.09,2014-04-10T14:37:30.603,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,8c38546e-79a2-4d4c-b5b6-1142aaee6627,C710 B98F,Managed,,AE9A027352,10.134.185.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,95313,99376,41644,43209,53669,56167,,,,,,,,,,,,,,,,,20%,90%,60%,60%,3.37,0,2014-04-10T14:36:03.843,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,e3ec3ca2-1b2c-db08-b393-10e51c14f0a6,C710 208F,Managed,,AE97030778,10.106.32.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,93729,94132,50077,50286,43652,43846,,,,,,,,,,,,,,,,,50%,50%,70%,50%,4.38,0,2014-04-10T14:36:29.100,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,8c800fa0-9443-fa0d-3f8e-10f65718b862,C710 218F,Managed,,AE9B005792,10.103.33.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,106388,110700,41627,42848,64761,67852,,,,,,,,,,,,,,,,,50%,90%,40%,60%,8.93,0,2014-04-10T14:36:51.317,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,d6bbdd68-ccc0-8b41-db3d-1037776febf4,C710 968F,Managed,,AE9A022566,10.137.150.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,86282,90207,44382,46369,41900,43838,,,,,,,,,,,,,,,,,90%,50%,40%,90%,4.22,23.76,2014-04-10T14:37:33.753,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,40b9d892-fb7f-1cc2-b982-10ba68974653,C710 DB8F,Managed,,AE97034618,10.103.219.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,112175,116157,49787,51100,62388,65057,,,,,,,,,,,,,,,,,50%,100%,100%,80%,0,0,2014-04-10T14:36:04.020,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,c144b255-d943-2405-e2e1-1076f4a9de9b,C710 228F,Managed,,AE9A024178,10.131.34.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,167486,167742,68075,68191,99411,99551,,,,,,,,,,,,,,,,,90%,100%,70%,50%,6.88,22.1,2014-04-10T14:36:22.043,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,ff506250-04e4-3c02-4608-1077022e3c8b,C710 858F,Managed,,AE97017696,10.134.133.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,158401,166102,70130,73100,88271,93002,,,,,,,,,,,,,,,,,80%,90%,70%,100%,5.12,17.32,2014-04-10T14:37:30.950,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,a6686722-8d75-93ab-fee7-102d2437d3c4,C710 118F,Managed,,AK19041345,10.121.17.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,24760,31305,9772,12288,14988,19017,,,,,,,,,,,,,,,,,40%,0%,90%,80%,0,0,2014-04-10T14:36:21.860,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,b2acc2b4-7eb0-88a6-a225-0f418d0df957,C710 068F,Managed,,AE9B017456,10.116.6.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,114700,120235,45143,46638,69557,73597,,,,,,,,,,,,,,,,,60%,80%,90%,80%,6.56,22.53,2014-04-10T14:37:03.787,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,2e30a546-755c-32d0-f763-101c8566f481,C710 458F,Managed,,AE97030633,10.107.69.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,141410,144560,64528,65533,76882,79027,,,,,,,,,,,,,,,,,20%,60%,0%,50%,20.04,0,2014-04-10T14:36:37.827,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,5f35dc3d-23c8-3777-bc85-0f4aa206f17c,C710 B98F,Managed,,AK26033081,10.112.185.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,16798,18689,6640,7118,10158,11571,,,,,,,,,,,,,,,,,90%,100%,80%,70%,0,0,2014-04-10T14:36:21.347,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,bddada78-651e-193c-f014-0f6591502118,C710 D38F,Managed,,AE97034568,10.135.211.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,142338,149532,65882,67702,76456,81830,,,,,,,,,,,,,,,,,40%,70%,60%,20%,5.99,12.73,2014-04-10T14:37:16.917,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,61d00c61-3a18-a5cc-3b34-0fb3a946ca94,C710 A08F,Managed,,AE9B005702,10.104.160.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,65492,68869,28403,29863,37089,39006,,,,,,,,,,,,,,,,,40%,70%,80%,30%,7.46,13.08,2014-04-10T14:36:23.330,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,a82e5f5b-a1e8-e8c6-768c-0fc4df90fc06,C710 738F,Managed,,AK34006732,10.118.115.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,12540,17037,3834,5095,8706,11942,,,,,,,,,,,,,,,,,50%,60%,80%,60%,7.76,14.95,2014-04-10T14:36:04.513,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,e114c3b5-eadb-64a9-6e9e-0fcec5b05b48,C710 4E8F,Managed,,AE98005530,10.129.78.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,78795,82301,32433,33639,46362,48662,,,,,,,,,,,,,,,,,30%,30%,60%,10%,3.53,18.27,2014-04-10T14:37:09.417,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,0e8e2659-41a6-1d74-2678-0fd5e508f3a9,C710 5F8F,Managed,,AE9B005763,10.128.95.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,100591,100684,39934,39987,60657,60697,,,,,,,,,,,,,,,,,80%,90%,50%,60%,7.25,12.94,2014-04-10T14:37:29.033,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,87468072-90ab-184a-3abb-0f28acecffe3,C710 BA8F,Managed,,AE9A010509,10.129.186.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,128093,130093,46924,47415,81169,82678,,,,,,,,,,,,,,,,,80%,80%,100%,40%,0,0,2014-04-10T14:36:26.520,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,f78d47c7-b69f-ff13-980e-0efb3f15412f,C710 C58F,Managed,,AK16059215,10.132.197.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,56046,56046,22137,22137,33909,33909,,,,,,,,,,,,,,,,,40%,70%,50%,50%,8.25,20.13,2014-04-10T14:36:38.013,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,03d3c9a6-544d-0dac-ffd0-0ea1f8dee589,C710 6B8F,Managed,,AE98000156,10.124.107.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,104954,104954,49729,49729,55225,55225,,,,,,,,,,,,,,,,,30%,80%,50%,10%,5.89,23,2014-04-10T14:37:15.993,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,85aeb047-0c48-b6d1-f11d-0ebe777caf01,C710 988F,Managed,,AK34006752,10.120.152.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,14228,18954,4754,6035,9474,12919,,,,,,,,,,,,,,,,,30%,40%,40%,20%,6.6,13.04,2014-04-10T14:36:48.673,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,87f96323-941b-d3bb-1b76-0e7430dfb694,C710 878F,Managed,,AE9B005789,10.108.135.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,97140,97140,40455,40455,56685,56685,,,,,,,,,,,,,,,,,60%,20%,80%,60%,2.75,11.86,2014-04-10T14:36:48.383,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,e5a17942-074c-8cc0-8164-0e789c85fd07,C710 958F,Managed,,AE97034868,10.136.149.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,99478,104760,38862,40870,60616,63890,,,,,,,,,,,,,,,,,100%,70%,80%,10%,6.28,20.99,2014-04-10T14:37:02.243,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,56d745ba-9212-1fdb-f042-0d89c28e2e45,C710 6D8F,Managed,,AE97034590,10.123.109.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,138342,144457,61317,63311,77025,81146,,,,,,,,,,,,,,,,,50%,90%,50%,30%,7.1,17.76,2014-04-10T14:36:01.687,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,abddd2f2-089d-1899-2075-0cef284fb550,C710 688F,Managed,,AE97030474,10.133.104.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,114437,114437,50564,50564,63873,63873,,,,,,,,,,,,,,,,,60%,70%,9%,60%,3.17,13.55,2014-04-10T14:36:49.680,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,aa3cf7a9-f9c2-5c7f-703b-0db14fa5b094,C710 DB8F,Managed,,AE97016516,10.136.219.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,114321,114321,47227,47227,67094,67094,,,,,,,,,,,,,,,,,80%,90%,40%,90%,2.6,19.6,2014-04-10T14:37:17.593,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,9293da85-20dd-b119-8ee4-0dd81da84a76,C710 EC8F,Managed,,AE9A010396B0,10.131.236.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,91833,93985,39581,40261,52252,53724,,,,,,,,,,,,,,,,,40%,70%,50%,0%,0,0,2014-04-10T14:37:07.763,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,ee222dad-0fcb-ef67-c8f7-0de43d0162f3,C710 738F,Managed,,AE9A027382,10.107.115.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,120317,120317,43983,43983,76334,76334,,,,,,,,,,,,,,,,,90%,70%,30%,30%,5.13,18.66,2014-04-10T14:36:37.793,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,e251d07e-8a24-0073-95f1-0df6c068f1ed,C710 358F,Managed,,AE98015717,10.127.53.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,102122,102122,47924,47924,54198,54198,,,,,,,,,,,,,,,,,70%,90%,100%,80%,0,0,2014-04-10T14:37:02.660,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,ab318e0a-6fd4-fbba-0b3c-0df80ff7ee16,C710 668F,Managed,,AE97016510,10.104.102.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,120723,127729,55317,57908,65406,69821,,,,,,,,,,,,,,,,,50%,60%,50%,60%,5.73,0,2014-04-10T14:37:11.803,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,c1b70f67-3f74-32b0-afbd-0e13be93ed19,C710 3F8F,Managed,,AE9A010631,10.129.63.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,97380,100380,44915,46198,52465,54182,,,,,,,,,,,,,,,,,60%,80%,80%,10%,3.45,0,2014-04-10T14:36:55.397,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,c033387c-7460-4462-086e-0e2fe49eb1dc,C710 608F,Managed,,AE97034879,10.129.96.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,117785,117986,53503,53571,64282,64415,,,,,,,,,,,,,,,,,100%,50%,80%,20%,19.25,15.13,2014-04-10T14:36:26.687,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,fe73c0a2-0c28-41d6-917f-0e371f928e7d,C710,Managed,,AK44008160,10.139.113.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,,,,,,,,,,,,,,,,,,,,,,,100%,100%,100%,,0,0,2014-08-19T22:35:02.570,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,74a24b3c-dc8f-c351-a7e9-0e3edfd02231,C710 B68F,Managed,,AE9B005978,10.134.182.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,241319,257659,85144,89435,156175,168224,,,,,,,,,,,,,,,,,100%,20%,40%,80%,5.35,22.15,2014-04-10T14:37:14.487,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,4b18bf91-37b7-cbb0-6595-0e48a42e48f6,C710 B08F,Managed,,AE9A024430,10.138.176.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,85269,85389,36034,36101,49235,49288,,,,,,,,,,,,,,,,,80%,40%,9%,30%,4.21,18.48,2014-04-10T14:36:20.517,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,a390db1d-d0f1-470d-8625-0d427dfbadad,C710 C38F,Managed,,AE96053034,10.120.195.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,18676,18676,7564,7564,11112,11112,,,,,,,,,,,,,,,,,70%,80%,40%,60%,3.48,9.95,2014-04-10T14:37:30.620,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,3a12543b-e422-756b-d3cb-0d4e2ed41389,C710 918F,Managed,,AE97034675,10.132.145.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,83664,88961,30579,32207,53085,56754,,,,,,,,,,,,,,,,,50%,0%,90%,80%,0,0,2014-04-10T17:19:39.043,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,fbb8089e-ac2f-42ba-b4c2-0d728b542915,C710,Managed,,AE9B005701,10.107.173.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,24449,25046,11087,11401,13362,13645,,,,,,,,,,,,,,,,,90%,80%,50%,30%,5.13,24.92,2014-06-28T23:27:30.017,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,5279991f-f9fe-02dc-7e69-0d7e33f0648c,C710 C38F,Managed,,AK26014364,10.132.195.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,25607,30314,9018,10632,16589,19682,,,,,,,,,,,,,,,,,70%,30%,30%,70%,19.94,0,2014-04-10T14:36:26.040,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,59f99286-4fcd-e6fa-d6ed-0d0922620187,C710 AD8F,Managed,,AE85049039,10.132.173.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,14575,14575,5425,5425,9150,9150,,,,,,,,,,,,,,,,,10%,70%,70%,80%,0,0,2014-04-10T14:36:09.333,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,cadc3bf7-5ddc-8a3d-fcd5-0d16f5319bbe,C710 158F,Managed,,AK26033055,10.135.21.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,37776,43929,13865,16536,23911,27393,,,,,,,,,,,,,,,,,90%,50%,30%,80%,2.96,0,2014-04-10T14:36:17.267,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,c32e7caa-1b55-3997-a620-0d275ec8d3fc,C710 4F8F,Managed,,AE97034652,10.130.79.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,104652,105860,45047,45485,59605,60375,,,,,,,,,,,,,,,,,100%,60%,40%,60%,2.84,0,2014-04-10T14:36:21.627,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,61a548e7-130f-93a3-8dce-0ca256ce2a2b,C710 E68F,Managed,,AE98005236,10.115.230.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,101019,101019,49214,49214,51805,51805,,,,,,,,,,,,,,,,,30%,50%,50%,60%,8.25,18.03,2014-04-10T14:37:13.667,2014-05-23T17:38:00,2014-08-21T17:38:00
