,Account Name,Office Depot USA,,,,,,,,,,,,,
,Create Date,Dec 21 2012,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Ignore,Tag,Make,Model,Serial Number,IP Address,MAC Address,Location,Meter Date 1,Total Meter 1,BW Meter 1,Color Meter 1,Meter Date 2,Total Meter 2,BW Meter 2,Color Meter 2
,F5034747,Hewlett-Packard,Color LaserJet CM1312nfi MFP,CNF8979J5J,10.41.32.49,00-23-7D-7F-28-08, ,Dec 20 2012,5851,2675,3176,Sep 26 2012,5812,2664,3148
,EEC227F2,Ricoh,Aficio MP 2000,L7006940135,10.41.11.141,00-26-73-11-E9-63, ,Dec 20 2012,11428,8919,,Sep 26 2012,9891,7571,
,485A2BDC,Ricoh,Aficio MP 2000,L7096540434,10.41.9.14,00-00-74-F6-A9-BC, ,Dec 20 2012,29126,23897,,Sep 26 2012,27032,22014,
,67E4F743,Hewlett-Packard,LaserJet 4250,CNRXY49868,10.41.20.213,00-1E-0B-14-7F-FD, ,Dec 20 2012,147855,147855,,Sep 26 2012,143356,143356,
,7AAFE53D,Ricoh,Aficio MP 2000,L7006840188,10.41.32.22,00-26-73-18-F4-B4, ,Dec 20 2012,37699,31402,,Sep 26 2012,34544,28722,
,755F8FCE,Hewlett-Packard,Color LaserJet CM1312nfi MFP,CNF8B1TJ8B,10.41.32.50,F4-CE-46-37-00-55, ,Dec 20 2012,6263,1511,4752,Sep 26 2012,5186,1380,3806
,BE980B0B,Hewlett-Packard,LaserJet P3010 Series,VNBCC680Y7,10.41.9.13,9C-8E-99-85-D9-E5, ,Dec 20 2012,631,631,,Sep 26 2012,508,508,
,848D33EE,Ricoh,Aficio MP 2000,L7086940727,10.34.57.17,00-00-74-E1-9F-21, ,Dec 20 2012,28049,21020,,Sep 26 2012,26397,19692,
,A18282B3,Hewlett-Packard,LaserJet P3005,XXXXXXXXXX,10.34.13.21,00-1E-0B-19-D8-AF, ,Dec 20 2012,15828,15793,,Sep 26 2012,14011,14011,
,8B6592AD,Hewlett-Packard,LaserJet P3005,CNJ1S95701,10.30.45.13,00-1A-4B-1F-91-51, ,Dec 20 2012,36138,36118,,Sep 26 2012,34652,34652,
,E22EB983,Ricoh,Aficio MP 2000,L7006940754,10.41.16.29,00-26-73-19-84-05, ,Dec 20 2012,23545,21098,,Sep 26 2012,20060,17976,
,3A69DBA2,Hewlett-Packard,LaserJet P3005,CND1F50360,10.41.17.75,00-21-5A-7B-CD-19, ,Dec 20 2012,16456,88648,,Sep 26 2012,85280,85280,
,3F91FC01,Hewlett-Packard,LaserJet P3005,CNG2R10033,10.41.10.210,00-1F-29-25-27-E7, ,Dec 20 2012,8201,8192,,Sep 26 2012,7377,7377,
,1A4527D0,Ricoh,Aficio MP 2000,L7006940129,10.41.12.12,00-26-73-11-E8-71, ,Dec 20 2012,14058,10465,,Sep 26 2012,12541,9280,
,7.48E+14,Hewlett-Packard,LaserJet P3005,CNJ1R85262,10.41.21.81,00-21-5A-8D-82-CE, ,Dec 20 2012,15533,15500,,Sep 26 2012,14290,14290,
,8750314F,Hewlett-Packard,LaserJet P3010 Series,VNBCC680YJ,10.41.17.77,9C-8E-99-85-D9-EF, ,Dec 20 2012,433,433,,Sep 26 2012,324,324,
,7ADEC54A,Hewlett-Packard,LaserJet P3005,CND1S19840,10.64.1.26,00-17-A4-95-EF-EB, ,Dec 20 2012,64130,64065,,Sep 26 2012,62379,62379,
,276C99A7,Ricoh,Aficio MP 2000,L7006940064,10.41.12.142,00-26-73-11-E8-BA, ,Dec 20 2012,24446,19381,,Sep 26 2012,22033,17408,
,C494F701,Hewlett-Packard,Color LaserJet CP2025n,CNBS111016,10.0.38.12,00-21-5A-E5-0C-40, ,Dec 20 2012,56958,27509,29449,Sep 26 2012,49575,23482,26093
,DD24E880,Ricoh,Aficio MP 2500,M4412000045,10.41.17.78,00-26-73-2A-44-B6, ,Dec 20 2012,11968,10117,,Sep 26 2012,9673,8274,
,F83CE8DB,Hewlett-Packard,LaserJet P3010 Series,VNBCBDQ3K3,10.41.17.12,3C-4A-92-B3-8C-F0, ,Dec 20 2012,1832,1832,,Sep 26 2012,1447,1447,
,AC23ACD1,Hewlett-Packard,LaserJet P3005,CND2R29775,10.0.36.27,00-17-08-81-31-8E, ,Dec 20 2012,105677,105666,,Sep 26 2012,100708,100708,
,BEC8FEF6,Ricoh,Aficio MP 2352,W411LB00282,10.30.33.183,00-26-73-32-17-29, ,Dec 20 2012,13598,11645,,Sep 26 2012,10566,9130,
,AB447C2E,Hewlett-Packard,LaserJet P3005,CNJ1R32310,10.41.17.76,00-18-FE-A0-DD-7A, ,Dec 20 2012,22131,118233,,Sep 26 2012,115253,115253,
,D502E24F,Hewlett-Packard,LaserJet P3005,CNR1P22044,10.0.36.16,00-17-A4-94-52-C5, ,Dec 20 2012,10991,10978,,Sep 26 2012,2312,2312,
,6C82E5A3,Hewlett-Packard,LaserJet P3005,CND1P01450,10.0.36.26,00-18-FE-A0-5D-3E, ,Dec 20 2012,3971,138253,,Sep 26 2012,136541,136541,
,5DD23B92,Ricoh,Aficio MP 2352,W412L301186,10.64.1.25,00-26-73-3B-5B-FC, ,Dec 20 2012,12299,11430,,Sep 26 2012,8680,8125,
,3F378E24,Hewlett-Packard,LaserJet P3005,XXXXXXXXXX,10.41.17.73,00-1E-0B-19-AC-68, ,Dec 20 2012,6471,6441,,Sep 26 2012,6256,6256,
,724B8AED,Hewlett-Packard,LaserJet P3005,CND1R04191,10.41.17.72,00-17-08-83-68-9A, ,Dec 20 2012,13913,46444,,Sep 26 2012,43929,43929,
,178E023E,Hewlett-Packard,LaserJet P3010 Series,VNBCC7C70Z,10.41.20.20,3C-D9-2B-0F-D2-EC, ,Dec 20 2012,1267,1267,,Sep 26 2012,972,972,
,F24EF6DD,Hewlett-Packard,LaserJet 4250,CNGXJ11538,10.41.20.16,00-11-0A-C2-BB-62, ,Dec 20 2012,346691,346691,,Sep 26 2012,344583,344583,
,5F2D7644,Hewlett-Packard,LaserJet 4250,CNRXB74506,10.41.20.18,00-17-08-86-FE-7E, ,Dec 20 2012,15420,373340,,Sep 26 2012,371428,371428,
,6FE84338,Hewlett-Packard,LaserJet 4250,CNGXC52970,10.64.18.20,00-11-0A-BB-8D-CE, ,Dec 20 2012,19235,19235,,Sep 26 2012,14588,14588,
,E8BD1C6E,Ricoh,Aficio MP 2352,W412L100140,10.41.21.101,00-26-73-36-40-89, ,Oct 19 2012,8694,8080,,Sep 26 2012,8258,7703,
,8F8ADF46,Hewlett-Packard,LaserJet P3005,CND1R27287,10.41.17.74,00-17-A4-96-7D-F0, ,Dec 20 2012,14752,58282,,Sep 26 2012,55649,55649,
,0B87D59E,Hewlett-Packard,LaserJet P3010 Series,VNBCC7C70W,10.41.20.214,3C-D9-2B-0E-2F-01, ,Dec 20 2012,1334,1334,,Sep 26 2012,1018,1018,
,8F6A90C8,Hewlett-Packard,LaserJet P3010 Series,VNBCC7C712,10.64.18.21,3C-D9-2B-0F-E2-05, ,Dec 20 2012,399,399,,Sep 26 2012,294,294,
,DF059CC2,Hewlett-Packard,LaserJet 4250,CNRXK99205,10.41.20.209,00-1B-78-15-DC-A9, ,Dec 20 2012,114333,114333,,Sep 26 2012,110380,110380,
,FBA27F9F,Hewlett-Packard,LaserJet 4250,CNDXC10045,10.64.18.18,00-13-21-24-24-87, ,Dec 20 2012,61920,61904,,Sep 26 2012,57154,57154,
,2D883287,Ricoh,Aficio MP 2352,W411LA00159,10.41.12.210,00-26-73-2F-5C-EA, ,Dec 20 2012,70121,69027,,Sep 26 2012,49545,48634,
,46EB8D48,Hewlett-Packard,LaserJet P3010 Series,VNBCC9C12P,10.41.21.86,2C-41-38-7C-AC-8E, ,Dec 20 2012,156,156,,Sep 26 2012,123,123,
,E49065BF,Hewlett-Packard,LaserJet 4250,CNRXL90842,10.41.20.17,00-11-85-D9-51-26, ,Dec 20 2012,37187,70577,,Sep 26 2012,67687,67687,
,4A910E30,Hewlett-Packard,LaserJet 4250,CNGXJ10886,10.41.20.19,00-11-85-FA-9E-CF, ,Dec 20 2012,74525,74535,,Sep 26 2012,69846,69846,
,CB309A06,Hewlett-Packard,LaserJet 4250,CNBXF11023,10.41.20.15,00-14-38-DD-DC-EB, ,Dec 14 2012,94440,167650,,Sep 26 2012,166001,166001,
,ADEC9674,Hewlett-Packard,LaserJet 4350,CNRXL63232,10.64.18.19,00-17-08-8E-36-A7, ,Dec 20 2012,52831,52766,,Sep 26 2012,51097,51097,
,6C60D4F9,Hewlett-Packard,LaserJet P3005,CNR2R01236,10.41.10.207,00-18-FE-A0-8D-B4, ,Dec 20 2012,3271,3521,,Sep 26 2012,2296,2296,
,B6CF81DE,Hewlett-Packard,LaserJet 4250,CNRXC99125,10.64.18.17,00-17-A4-98-AA-E4, ,Dec 20 2012,108778,108748,,Sep 26 2012,106491,106491,
,D46730EB,Hewlett-Packard,Color LaserJet CM1312nfi MFP,CNF8B1FK6X,10.0.40.68,F4-CE-46-33-70-45, ,Dec 20 2012,22172,9109,13063,Sep 26 2012,19437,8452,10985
,743DF472,Ricoh,Aficio MP 2352,W412L400181,10.0.40.14,00-26-73-3C-1D-F9, ,Dec 20 2012,38659,23333,,Sep 26 2012,25041,15887,
,7B794733,Hewlett-Packard,Color LaserJet CM1312nfi MFP,CNF895354B,10.0.40.15,00-23-7D-77-EC-61, ,Dec 20 2012,23155,12035,11120,Sep 26 2012,22103,11954,10149
,9689849A,Hewlett-Packard,Color LaserJet CP4520/CP4525 Series,JPBCB6J14Z,10.30.43.15,78-E7-D1-A3-DA-10, ,Dec 20 2012,303188,120831,182357,Sep 27 2012,277448,108258,169190
,6EE778E2,Hewlett-Packard,Color LaserJet CP3525,CNCCC9D11C,10.30.43.100,3C-D9-2B-A2-F3-FE, ,Dec 20 2012,31846,8873,23554,Sep 27 2012,28481,7896,20585
,EB647007,Ricoh,Aficio MP 6000,M9285500508,10.30.43.3,00-00-74-D7-92-02, ,Dec 20 2012,642463,642463,,Sep 27 2012,614822,614822,
,BFC375B6,Ricoh,Aficio MP 7001,V7005700150,10.30.43.57,00-26-73-37-16-3E, ,Dec 20 2012,135798,135798,,Sep 27 2012,110360,110360,
,2C4BDDC6,Ricoh,Aficio MP C6501,V7600800535,10.30.43.104,00-26-73-10-03-22, ,Dec 20 2012,520835,335266,169737,Sep 27 2012,467703,308696,145806
,E53DA3A6,Ricoh,Aficio MP 7001,V7005700166,10.30.44.10,00-26-73-15-54-8E, ,Dec 20 2012,593931,593931,,Sep 27 2012,530767,530767,
,1E0D51AF,Ricoh,Aficio MP C3501,V9406000187,10.30.44.9,00-26-73-1C-11-0E, ,Dec 20 2012,358022,202981,155041,Sep 27 2012,287296,160619,126677
,165EC122,Ricoh,Aficio SP C820DN,S4906700150,10.30.43.60,00-26-73-12-4C-75, ,Dec 20 2012,88704,23945,64759,Sep 27 2012,68996,20462,48534
,26B0959E,Hewlett-Packard,LaserJet P3005,XXXXXXXXXX,10.34.35.22,00-21-5A-7A-99-89, ,Dec 20 2012,2740,2714,,Sep 27 2012,1951,1951,
,056D62F9,Ricoh,Aficio MP 2000,L7006840174,10.41.10.79,00-26-73-18-F4-93, ,Dec 20 2012,20606,14547,,Sep 27 2012,18065,12501,
,D4A91852,Hewlett-Packard,Color LaserJet CP4005n,JP4LB20117,10.30.43.44,00-1A-4B-15-10-EB, ,Dec 20 2012,195508,21809,173696,Sep 27 2012,185378,21547,163831
,1682CC73,Ricoh,Aficio MP 2000,L7006740783,10.30.43.89,00-26-73-11-97-B0, ,Dec 20 2012,36504,33879,,Sep 27 2012,34408,32140,
,0B7C2DFA,Ricoh,Aficio MP 4001,V7915801487,10.30.44.84,00-26-73-35-B6-84, ,Dec 20 2012,34099,34096,,Sep 27 2012,23744,23744,
,808A9D61,Ricoh,Aficio MP 2000,L7006940558,10.0.36.24,00-26-73-19-67-27, ,Dec 20 2012,36406,6445,,Sep 27 2012,32261,5237,
